,Date,High,Low,Open,Close,Volume,Adj Close
2431,1989-10-26,4.982300854,4.833601093,4.783167839,4.932734108,1609958.1,2.80768404
2432,1989-10-27,4.907950974,4.660119152,4.807950974,4.709684944,3322808.1,2.682715273
2433,1989-10-30,4.734468079,4.6972929,4.609684944,4.734468079,2190996.1,2.696598864
2434,1989-10-31,4.759252167,4.709684944,4.634468079,4.759252167,1459655.1,2.710486031
2435,1989-11-01,4.759252167,4.672509766,4.659252167,4.709684944,904845.1,2.682715273
2436,1989-11-02,4.709684944,4.573377228,4.609684944,4.585768795,771690.1,2.613286352
2437,1989-11-03,4.585768795,4.536202049,4.485768795,4.548594093,799935.1,2.59245882
2438,1989-11-06,4.548594093,4.48663578,4.448594093,4.511418915,634501.1,2.571630335
2439,1989-11-07,4.585768795,4.499026871,4.411418915,4.573377228,1274046.1,2.60634408
2440,1989-11-08,4.709684944,4.560986137,4.460986137,4.635335064,1871223.1,2.641059017
2441,1989-11-09,4.672509766,4.610551929,4.522943974,4.660119152,873574.1,2.654943085
2442,1989-11-10,4.6972929,4.647727108,4.547727108,4.672509766,757568.1,2.661887264
2443,1989-11-13,4.709684944,4.660119152,4.5972929,4.6972929,427708.1,2.67577157
2444,1989-11-14,4.734468079,4.68490181,4.58490181,4.709684944,908880.1,2.682715273
2445,1989-11-15,4.77164278,4.68490181,4.58490181,4.746860123,1269002.1,2.703542805
2446,1989-11-16,4.808817959,4.746860123,4.696425915,4.77164278,872565.1,2.717428541
2447,1989-11-17,4.858385181,4.784034824,4.708817959,4.808817959,535644.1,2.738257027
2448,1989-11-20,4.784034824,4.734468079,4.684034824,4.784034824,929055.1,2.724371052
2449,1989-11-21,4.858385181,4.784034824,4.684034824,4.858385181,830198.1,2.7660285
2450,1989-11-22,4.808817959,4.734468079,4.708817959,4.759252167,1820786.1,2.710486031
2451,1989-11-24,4.858385181,4.784034824,4.684034824,4.833601093,1247818.1,2.752142763
2452,1989-11-27,4.920343018,4.845993137,4.758385181,4.920343018,1337597.1,2.800742245
2453,1989-11-28,4.994691944,4.907950974,4.832734108,4.994691944,1814734.1,2.842397785
2454,1989-11-29,5.007083988,4.907950974,4.882300854,4.907950974,2214197.1,2.793800211
2455,1989-11-30,4.932734108,4.858385181,4.807950974,4.932734108,1409218.1,2.80768404
2456,1989-12-01,5.031867123,4.920343018,4.845126152,4.920343018,1371894.1,2.800742245
2457,1989-12-04,4.994691944,4.920343018,4.845126152,4.957518196,715201.1,2.821570969
2458,1989-12-05,4.96990881,4.845993137,4.857518196,4.858385181,1524215.1,2.7660285
2459,1989-12-06,4.833601093,4.759252167,4.733601093,4.808817959,1294221.1,2.738257027
2460,1989-12-07,4.808817959,4.722076988,4.684034824,4.734468079,1850040.1,2.696598864
2461,1989-12-08,4.759252167,4.672509766,4.646860123,4.709684944,1686623.1,2.682715273
2462,1989-12-11,4.709684944,4.660119152,4.58490181,4.6972929,1836926.1,2.67577157
2463,1989-12-12,4.68490181,4.610551929,4.547727108,4.622943974,2506733.1,2.64233861
2464,1989-12-13,4.722076988,4.585768795,4.522943974,4.635335064,3589117.1,2.649303532
2465,1989-12-14,4.833601093,4.734468079,4.634468079,4.808817959,2733701.1,2.746817446
2466,1989-12-15,4.845993137,4.784034824,4.733601093,4.808817959,3102902.1,2.746817446
2467,1989-12-18,4.870775795,4.808817959,4.733601093,4.821210003,1761270.1,2.753785467
2468,1989-12-19,4.858385181,4.796425915,4.708817959,4.833601093,1435445.1,2.76074872
2469,1989-12-20,4.858385181,4.796425915,4.758385181,4.808817959,1489917.1,2.746817446
2470,1989-12-21,4.833601093,4.759252167,4.708817959,4.784034824,1560530.1,2.732886887
2471,1989-12-22,4.796425915,4.759252167,4.684034824,4.77164278,695026.1,2.725921488
2472,1989-12-26,4.845993137,4.759252167,4.67164278,4.821210003,754542.1,2.753785467
2473,1989-12-27,4.907950974,4.808817959,4.708817959,4.907950974,1141900.1,2.802541828
2474,1989-12-28,4.957518196,4.883167839,4.795558929,4.957518196,557836.1,2.830402946
2475,1989-12-29,4.957518196,4.932734108,4.845126152,4.957518196,948221.1,2.830402946
2476,1990-01-02,5.044259167,4.858385181,4.820343018,5.044259167,1315404.1,2.879158115
2477,1990-01-03,5.044259167,4.96990881,4.944259167,5.019476032,1127778.1,2.865227795
2478,1990-01-04,5.031867123,4.982300854,4.919476032,4.994691944,725288.1,2.851296759
2479,1990-01-05,4.994691944,4.945126152,4.857518196,4.957518196,1312378.1,2.830402946
2480,1990-01-08,4.994691944,4.932734108,4.832734108,4.96990881,1353737.1,2.837367153
2481,1990-01-09,4.994691944,4.883167839,4.86990881,4.883167839,1061200.1,2.788609838
2482,1990-01-10,4.883167839,4.734468079,4.758385181,4.833601093,1217556.1,2.76074872
2483,1990-01-11,4.957518196,4.833601093,4.733601093,4.895558929,1147953.1,2.795574999
2484,1990-01-12,4.932734108,4.796425915,4.733601093,4.932734108,1964028.1,2.816469288
2485,1990-01-15,4.895558929,4.833601093,4.795558929,4.845993137,1724955.1,2.767714357
2486,1990-01-16,4.957518196,4.759252167,4.67164278,4.932734108,2218232.1,2.816469288
2487,1990-01-17,4.957518196,4.833601093,4.832734108,4.858385181,2197048.1,2.774680233
2488,1990-01-18,4.883167839,4.784034824,4.758385181,4.858385181,1131813.1,2.774680233
2489,1990-01-19,4.957518196,4.833601093,4.758385181,4.945126152,2263625.1,2.823435402
2490,1990-01-22,4.957518196,4.870775795,4.857518196,4.895558929,1672500.1,2.795574999
2491,1990-01-23,4.907950974,4.833601093,4.770775795,4.870775795,1946879.1,2.781645393
2492,1990-01-24,4.907950974,4.821210003,4.758385181,4.883167839,1642238.1,2.788609838
2493,1990-01-25,4.957518196,4.895558929,4.832734108,4.920343018,2132488.1,2.809506273
2494,1990-01-26,4.982300854,4.858385181,4.845126152,4.883167839,2828523.1,2.788609838
2495,1990-01-29,4.920343018,4.77164278,4.783167839,4.833601093,2455287.1,2.76074872
2496,1990-01-30,4.883167839,4.784034824,4.758385181,4.833601093,1917626.1,2.76074872
2497,1990-01-31,4.808817959,4.734468079,4.684034824,4.759252167,2777077.1,2.718956566
2498,1990-02-01,4.883167839,4.746860123,4.684034824,4.870775795,1805655.1,2.781645393
2499,1990-02-02,4.883167839,4.833601093,4.758385181,4.870775795,1999334.1,2.781645393
2500,1990-02-05,4.870775795,4.845993137,4.758385181,4.858385181,978483.1,2.774680233
2501,1990-02-06,4.920343018,4.845993137,4.770775795,4.920343018,1585748.1,2.809506273
2502,1990-02-07,5.056651211,4.895558929,4.820343018,5.044259167,3689992.1,2.879158115
2503,1990-02-08,5.069041824,4.994691944,4.956651211,4.994691944,3499339.1,2.851296759
2504,1990-02-09,5.069041824,5.007083988,4.931867123,5.056651211,965370.1,2.886124229
2505,1990-02-12,5.056651211,4.982300854,4.956651211,4.994691944,1028921.1,2.851296759
2506,1990-02-13,5.007083988,4.932734108,4.894691944,4.994691944,2914266.1,2.851296759
2507,1990-02-14,4.994691944,4.932734108,4.857518196,4.945126152,1288168.1,2.823435402
2508,1990-02-15,5.081433868,4.945126152,4.857518196,5.081433868,4163094.1,2.900055981
2509,1990-02-16,5.131000137,5.081433868,4.993824959,5.118609047,2743788.1,2.920950747
2510,1990-02-20,5.131000137,5.081433868,5.006217003,5.106217003,4344668.1,2.913985348
2511,1990-02-21,5.081433868,5.031867123,4.969041824,5.031867123,4329537.1,2.872192717
2512,1990-02-22,5.093824959,5.007083988,4.931867123,5.019476032,2819444.1,2.865227795
2513,1990-02-23,5.044259167,4.932734108,4.882300854,5.019476032,1974115.1,2.865227795
2514,1990-02-26,5.093824959,5.019476032,4.944259167,5.069041824,1152996.1,2.893089151
2515,1990-02-27,5.192957973,5.056651211,4.969041824,5.106217003,2005386.1,2.913985348
2516,1990-02-28,5.155784225,5.069041824,4.981433868,5.081433868,1610967.1,2.900055981
2517,1990-03-01,5.118609047,5.019476032,4.969041824,5.031867123,2252529.1,2.872192717
2518,1990-03-02,5.155784225,5.007083988,4.919476032,5.131000137,3347018.1,2.927917099
2519,1990-03-05,5.267307854,5.180566883,5.105350018,5.205350018,2583398.1,2.969707823
2520,1990-03-06,5.329266167,5.180566883,5.080566883,5.329266167,2456296.1,3.039360142
2521,1990-03-07,5.403616047,5.329266167,5.278832912,5.378832912,3590126.1,3.067222929
2522,1990-03-08,5.403616047,5.304483032,5.278832912,5.354049778,3222943.1,3.053292131
2523,1990-03-09,5.329266167,5.230133152,5.204483032,5.254916763,2952599.1,2.997568464
2524,1990-03-12,5.267307854,5.230133152,5.154916763,5.254916763,1715876.1,2.997568464
2525,1990-03-13,5.279699898,5.155784225,5.130133152,5.155784225,1945870.1,2.950067616
2526,1990-03-14,5.217742062,5.131000137,5.055784225,5.205350018,1448559.1,2.978010988
2527,1990-03-15,5.242525196,5.155784225,5.105350018,5.242525196,1953940.1,2.998967028
2528,1990-03-16,5.403616047,5.304483032,5.229266167,5.391224003,3325835.1,3.082790709
2529,1990-03-19,5.403616047,5.329266167,5.254049778,5.391224003,1533293.1,3.082790709
2530,1990-03-20,5.440791225,5.316875076,5.278832912,5.378832912,3351053.1,3.075807428
2531,1990-03-21,5.416008091,5.341658211,5.303616047,5.416008091,3664773.1,3.096761799
2532,1990-03-22,5.428399181,5.254916763,5.303616047,5.279699898,2082051.1,3.019922829
2533,1990-03-23,5.341658211,5.254916763,5.204483032,5.304483032,1181241.1,3.033894634
2534,1990-03-26,5.316875076,5.254916763,5.204483032,5.254916763,1305317.1,3.0059515
2535,1990-03-27,5.254916763,5.155784225,5.130133152,5.254916763,1958984.1,3.0059515
2536,1990-03-28,5.267307854,5.217742062,5.142525196,5.242525196,1388034.1,2.998967028
2537,1990-03-29,5.341658211,5.242525196,5.167307854,5.304483032,1103568.1,3.033894634
2538,1990-03-30,5.403616047,5.242525196,5.192090988,5.391224003,2233363.1,3.082790709
2539,1990-04-02,5.428399181,5.316875076,5.266440868,5.416008091,1258915.1,3.096761799
2540,1990-04-03,5.502749062,5.366440868,5.316008091,5.403616047,2329194.1,3.08977828
2541,1990-04-04,5.502749062,5.416008091,5.377965927,5.453182793,2993957.1,3.117719269
2542,1990-04-05,5.477965927,5.428399181,5.365573883,5.440791225,1696710.1,3.110733128
2543,1990-04-06,5.453182793,5.378832912,5.353182793,5.440791225,1155014.1,3.110733128
2544,1990-04-09,5.477965927,5.366440868,5.316008091,5.366440868,951247.1,3.068820333
2545,1990-04-10,5.428399181,5.354049778,5.303616047,5.354049778,761603.1,3.061834669
2546,1990-04-11,5.428399181,5.366440868,5.278832912,5.391224003,1327509.1,3.082790709
2547,1990-04-12,5.527532196,5.416008091,5.415141106,5.453182793,2595503.1,3.117719269
2548,1990-04-16,5.477965927,5.440791225,5.377965927,5.453182793,4557513.1,3.117719269
2549,1990-04-17,5.453182793,5.391224003,5.340791225,5.391224003,817084.1,3.082790709
2550,1990-04-18,5.440791225,5.316875076,5.328399181,5.354049778,2209153.1,3.061834669
2551,1990-04-19,5.391224003,5.217742062,5.254049778,5.242525196,1219574.1,2.998967028
2552,1990-04-20,5.267307854,5.106217003,5.154916763,5.143392181,1271020.1,2.943084097
2553,1990-04-23,5.168174839,5.093824959,5.006217003,5.131000137,958308.1,2.936097717
2554,1990-04-24,5.205350018,5.093824959,5.080566883,5.131000137,890722.1,2.936097717
2555,1990-04-25,5.143392181,5.106217003,5.031000137,5.131000137,688973.1,2.936097717
2556,1990-04-26,5.205350018,5.081433868,5.031000137,5.155784225,1100542.1,2.950067616
2557,1990-04-27,5.155784225,5.031867123,5.031000137,5.056651211,1942844.1,2.894184208
2558,1990-04-30,5.106217003,5.056651211,4.956651211,5.093824959,1080367.1,2.915140247
2559,1990-05-01,5.168174839,5.056651211,5.006217003,5.155784225,1192337.1,2.950067616
2560,1990-05-02,5.254916763,5.155784225,5.055784225,5.230133152,1189311.1,2.991982079
2561,1990-05-03,5.279699898,5.180566883,5.130133152,5.267307854,1068262.1,3.01293931
2562,1990-05-04,5.329266167,5.254916763,5.192090988,5.329266167,663755.1,3.047864056
2563,1990-05-07,5.453182793,5.316875076,5.229266167,5.453182793,1793550.1,3.117719269
2564,1990-05-08,5.453182793,5.403616047,5.340791225,5.428399181,1116682.1,3.103748417
2565,1990-05-09,5.440791225,5.378832912,5.328399181,5.416008091,738402.1,3.096761799
2566,1990-05-10,5.453182793,5.416008091,5.340791225,5.428399181,788839.1,3.103748417
2567,1990-05-11,5.552315807,5.428399181,5.353182793,5.502749062,1645264.1,3.145660257
2568,1990-05-14,5.750581837,5.515141106,5.427532196,5.663839912,2987905.1,3.236471987
2569,1990-05-15,5.676231956,5.552315807,5.477098942,5.626665211,1426366.1,3.215514755
2570,1990-05-16,5.639056778,5.539923763,5.477098942,5.626665211,1722938.1,3.215514755
2571,1990-05-17,5.713407135,5.626665211,5.526665211,5.688624001,1256897.1,3.250444269
2572,1990-05-18,5.787757015,5.663839912,5.588624001,5.787757015,1156023.1,3.306327438
2573,1990-05-21,5.89928112,5.725798225,5.638189793,5.849714851,1724955.1,3.34125433
2574,1990-05-22,5.89928112,5.725798225,5.774497986,5.750581837,1382990.1,3.285371161
2575,1990-05-23,5.787757015,5.713407135,5.650581837,5.787757015,2294896.1,3.306327438
2576,1990-05-24,5.787757015,5.750581837,5.675364971,5.775364971,1464699.1,3.299341297
2577,1990-05-25,5.750581837,5.676231956,5.625798225,5.676231956,475119.1,3.243456936
2578,1990-05-29,5.874497986,5.61427412,5.526665211,5.849714851,1349702.1,3.34125433
2579,1990-05-30,5.89928112,5.762972927,5.675364971,5.775364971,1803637.1,3.299341297
2580,1990-05-31,5.849714851,5.775364971,5.687757015,5.81254015,1162075.1,3.320298767
2581,1990-06-01,5.88689003,5.800148106,5.737322807,5.81254015,697043.1,3.320298767
2582,1990-06-04,5.924063778,5.787757015,5.687757015,5.874497986,1089445.1,3.35522542
2583,1990-06-05,5.911673164,5.824930763,5.774497986,5.837322807,1506057.1,3.334267473
2584,1990-06-06,5.824930763,5.762972927,5.71254015,5.762972927,1087428.1,3.292356586
2585,1990-06-07,5.787757015,5.626665211,5.687757015,5.725798225,1190320.1,3.271398163
2586,1990-06-08,5.713407135,5.601882076,5.601015091,5.651448822,936116.1,3.229486322
2587,1990-06-11,5.651448822,5.552315807,5.452315807,5.651448822,911906.1,3.229486322
2588,1990-06-12,5.775364971,5.651448822,5.576231956,5.762972927,1136856.1,3.292356586
2589,1990-06-13,5.775364971,5.701015091,5.675364971,5.725798225,1163084.1,3.271398163
2590,1990-06-14,5.713407135,5.577098942,5.613407135,5.61427412,1009754.1,3.218144751
2591,1990-06-15,5.577098942,5.502749062,5.402749062,5.552315807,2143585.1,3.183111286
2592,1990-06-18,5.601882076,5.539923763,5.452315807,5.564706898,1571626.1,3.190116501
2593,1990-06-19,5.577098942,5.539923763,5.439923763,5.539923763,1554477.1,3.176103449
2594,1990-06-20,5.589490986,5.539923763,5.464706898,5.577098942,1302291.1,3.197123861
2595,1990-06-21,5.61427412,5.552315807,5.464706898,5.61427412,1707806.1,3.218144751
2596,1990-06-22,5.676231956,5.626665211,5.526665211,5.639056778,1100542.1,3.232160425
2597,1990-06-25,5.651448822,5.552315807,5.551448822,5.552315807,1261941.1,3.183111286
2598,1990-06-26,5.639056778,5.502749062,5.501882076,5.539923763,1819777.1,3.176103449
2599,1990-06-27,5.552315807,5.490357018,5.415141106,5.539923763,1353737.1,3.176103449
2600,1990-06-28,5.552315807,5.502749062,5.452315807,5.539923763,2123410.1,3.176103449
2601,1990-06-29,5.61427412,5.552315807,5.464706898,5.577098942,1421323.1,3.197123861
2602,1990-07-02,5.639056778,5.552315807,5.477098942,5.626665211,646606.1,3.225151873
2603,1990-07-03,5.725798225,5.626665211,5.551448822,5.688624001,1474786.1,3.260188675
2604,1990-07-05,5.750581837,5.601882076,5.650581837,5.676231956,1022868.1,3.253179884
2605,1990-07-06,5.676231956,5.601882076,5.526665211,5.626665211,1149970.1,3.225151873
2606,1990-07-09,5.651448822,5.577098942,5.526665211,5.601882076,702087.1,3.211138344
2607,1990-07-10,5.601882076,5.477965927,5.501882076,5.527532196,1247818.1,3.16909585
2608,1990-07-11,5.688624001,5.552315807,5.477098942,5.688624001,1810699.1,3.260188675
2609,1990-07-12,5.800148106,5.676231956,5.588624001,5.787757015,2702430.1,3.316245174
2610,1990-07-13,5.862105942,5.775364971,5.687757015,5.837322807,1274046.1,3.344271517
2611,1990-07-16,5.948847866,5.81254015,5.71254015,5.936455822,969405.1,3.400328493
2612,1990-07-17,6.072764015,5.973631001,5.898414135,6.072764015,1539346.1,3.477405643
2613,1990-07-18,6.047980881,5.89928112,5.923196793,5.948847866,2268669.1,3.407335854
2614,1990-07-19,5.89928112,5.775364971,5.79928112,5.837322807,1520180.1,3.344271517
2615,1990-07-20,5.81254015,5.651448822,5.71254015,5.651448822,2476471.1,3.239166355
2616,1990-07-23,5.626665211,5.403616047,5.526665211,5.428399181,2974791.1,3.113039351
2617,1990-07-24,5.502749062,5.378832912,5.328399181,5.502749062,2347351.1,3.155080652
2618,1990-07-25,5.552315807,5.453182793,5.402749062,5.552315807,823136.1,3.183111286
2619,1990-07-26,5.527532196,5.428399181,5.402749062,5.453182793,1627107.1,3.127053595
2620,1990-07-27,5.453182793,5.366440868,5.353182793,5.403616047,909889.1,3.099026775
2621,1990-07-30,5.416008091,5.316875076,5.254049778,5.416008091,782787.1,3.106032228
2622,1990-07-31,5.453182793,5.292090988,5.303616047,5.329266167,1852057.1,3.056982374
2623,1990-08-01,5.366440868,5.316875076,5.229266167,5.329266167,1373912.1,3.056982374
2624,1990-08-02,5.354049778,5.267307854,5.204483032,5.329266167,1865171.1,3.056982374
2625,1990-08-03,5.304483032,5.131000137,5.204483032,5.242525196,2058850.1,3.00793395
2626,1990-08-06,5.131000137,5.007083988,5.006217003,5.056651211,2240424.1,2.90282712
2627,1990-08-07,5.155784225,5.007083988,4.981433868,5.044259167,2680237.1,2.895819759
2628,1990-08-08,5.081433868,5.031867123,4.969041824,5.069041824,2349369.1,2.909834003
2629,1990-08-09,5.180566883,5.056651211,4.956651211,5.180566883,1051113.1,2.972897148
2630,1990-08-10,5.230133152,5.131000137,5.105350018,5.155784225,1199399.1,2.958883619
2631,1990-08-13,5.143392181,5.081433868,4.993824959,5.131000137,1603906.1,2.94487009
2632,1990-08-14,5.155784225,5.131000137,5.031000137,5.131000137,1399130.1,2.94487009
2633,1990-08-15,5.279699898,5.155784225,5.055784225,5.242525196,1108612.1,3.00793395
2634,1990-08-16,5.217742062,5.081433868,5.117742062,5.093824959,4270021.1,2.923847771
2635,1990-08-17,5.056651211,4.895558929,4.931867123,4.957518196,3945204.1,2.846771336
2636,1990-08-20,5.007083988,4.957518196,4.857518196,5.007083988,1920652.1,2.874799585
2637,1990-08-21,4.982300854,4.821210003,4.882300854,4.858385181,2872908.1,2.790713406
2638,1990-08-22,4.945126152,4.845993137,4.758385181,4.895558929,1847013.1,2.811734533
2639,1990-08-23,4.845993137,4.734468079,4.659252167,4.808817959,3385351.1,2.762685156
2640,1990-08-24,4.883167839,4.796425915,4.758385181,4.883167839,1894424.1,2.804729319
2641,1990-08-27,5.131000137,4.932734108,4.857518196,5.106217003,1578687.1,2.930855846
2642,1990-08-28,5.143392181,5.093824959,5.018609047,5.118609047,1780436.1,2.937862968
2643,1990-08-29,5.168174839,5.069041824,5.018609047,5.093824959,1923678.1,2.923847771
2644,1990-08-30,5.106217003,4.994691944,5.006217003,5.019476032,1415270.1,2.881806469
2645,1990-08-31,5.093824959,5.007083988,4.907083988,5.093824959,1259923.1,2.923847771
2646,1990-09-04,5.118609047,5.056651211,4.969041824,5.118609047,820110.1,2.937862968
2647,1990-09-05,5.155784225,5.106217003,5.018609047,5.118609047,1825830.1,2.937862968
2648,1990-09-06,5.118609047,5.069041824,5.018609047,5.081433868,480163.1,2.916842079
2649,1990-09-07,5.205350018,5.056651211,4.956651211,5.155784225,1033964.1,2.958883619
2650,1990-09-10,5.205350018,5.106217003,5.080566883,5.106217003,1053131.1,2.930855846
2651,1990-09-11,5.131000137,5.069041824,4.969041824,5.081433868,599195.1,2.926637506
2652,1990-09-12,5.081433868,4.957518196,4.981433868,4.982300854,1490926.1,2.870385981
2653,1990-09-13,4.96990881,4.920343018,4.857518196,4.932734108,1713859.1,2.842258549
2654,1990-09-14,4.920343018,4.821210003,4.807950974,4.833601093,1005719.1,2.786007977
2655,1990-09-17,4.821210003,4.784034824,4.721210003,4.808817959,2021526.1,2.771945095
2656,1990-09-18,4.833601093,4.77164278,4.684034824,4.833601093,1468734.1,2.786007977
2657,1990-09-19,4.883167839,4.833601093,4.758385181,4.845993137,2029596.1,2.793039656
2658,1990-09-20,4.833601093,4.796425915,4.733601093,4.821210003,1750174.1,2.778977966
2659,1990-09-21,4.957518196,4.808817959,4.721210003,4.932734108,1874250.1,2.842258549
2660,1990-09-24,4.957518196,4.895558929,4.832734108,4.920343018,2229328.1,2.835228539
2661,1990-09-25,5.056651211,4.920343018,4.845126152,5.031867123,786822.1,2.898510551
2662,1990-09-26,4.994691944,4.907950974,4.894691944,4.920343018,1435445.1,2.835228539
2663,1990-09-27,4.982300854,4.895558929,4.845126152,4.920343018,1677544.1,2.835228539
2664,1990-09-28,5.031867123,4.870775795,4.807950974,5.019476032,2124418.1,2.891479826
2665,1990-10-01,5.106217003,5.031867123,4.944259167,5.081433868,2120383.1,2.926637506
2666,1990-10-02,5.106217003,5.056651211,4.981433868,5.056651211,1676535.1,2.912573433
2667,1990-10-03,5.056651211,4.883167839,4.944259167,4.883167839,2836593.1,2.814134693
2668,1990-10-04,4.833601093,4.734468079,4.733601093,4.746860123,8717580.1,2.736788607
2669,1990-10-05,4.808817959,4.68490181,4.609684944,4.784034824,3647624.1,2.757882214
2670,1990-10-08,4.845993137,4.77164278,4.708817959,4.796425915,2900144.1,2.764913654
2671,1990-10-09,4.808817959,4.759252167,4.67164278,4.784034824,3161409.1,2.757882214
2672,1990-10-10,4.784034824,4.722076988,4.659252167,4.759252167,5337274.1,2.743820763
2673,1990-10-11,4.759252167,4.635335064,4.659252167,4.635335064,5480515.1,2.673503971
2674,1990-10-12,4.734468079,4.585768795,4.547727108,4.672509766,6293564.1,2.694598532
2675,1990-10-15,4.883167839,4.709684944,4.622076988,4.808817959,3578021.1,2.771945095
2676,1990-10-16,4.957518196,4.821210003,4.721210003,4.845993137,2594494.1,2.793039656
2677,1990-10-17,4.957518196,4.845993137,4.745993137,4.945126152,3658721.1,2.849291182
2678,1990-10-18,5.118609047,4.945126152,4.845126152,5.118609047,1679562.1,2.947731829
2679,1990-10-19,5.242525196,5.168174839,5.130133152,5.192957973,1922669.1,2.989919996
2680,1990-10-22,5.279699898,5.131000137,5.080566883,5.279699898,1538337.1,3.039139605
2681,1990-10-23,5.292090988,5.217742062,5.179699898,5.217742062,1310361.1,3.003981686
2682,1990-10-24,5.230133152,5.155784225,5.092957973,5.168174839,1348693.1,2.975857115
2683,1990-10-25,5.168174839,5.106217003,5.055784225,5.118609047,946203.1,2.947731829
2684,1990-10-26,5.131000137,5.056651211,5.031000137,5.056651211,1311369.1,2.912573433
2685,1990-10-29,5.106217003,5.019476032,4.956651211,5.056651211,1008746.1,2.912573433
2686,1990-10-30,5.093824959,5.007083988,4.931867123,5.081433868,1030938.1,2.926637506
2687,1990-10-31,5.106217003,5.056651211,4.981433868,5.093824959,578011.1,2.933668232
2688,1990-11-01,5.131000137,5.056651211,5.031000137,5.118609047,853399.1,2.947731829
2689,1990-11-02,5.217742062,5.118609047,5.031000137,5.205350018,1012781.1,2.996951199
2690,1990-11-05,5.230133152,5.155784225,5.105350018,5.192957973,1596844.1,2.989919996
2691,1990-11-06,5.192957973,5.168174839,5.080566883,5.180566883,2015474.1,2.982888317
2692,1990-11-07,5.180566883,5.155784225,5.080566883,5.155784225,918967.1,2.96882472
2693,1990-11-08,5.205350018,5.131000137,5.055784225,5.180566883,958308.1,2.982888317
2694,1990-11-09,5.254916763,5.205350018,5.105350018,5.254916763,1533293.1,3.025076962
2695,1990-11-12,5.391224003,5.254916763,5.167307854,5.366440868,1896442.1,3.088360643
2696,1990-11-13,5.403616047,5.354049778,5.303616047,5.366440868,2011439.1,3.088360643
2697,1990-11-14,5.490357018,5.403616047,5.303616047,5.453182793,1972098.1,3.137580967
2698,1990-11-15,5.453182793,5.403616047,5.328399181,5.403616047,1367859.1,3.109454966
2699,1990-11-16,5.477965927,5.428399181,5.340791225,5.440791225,1689649.1,3.13054738
2700,1990-11-19,5.465573883,5.440791225,5.340791225,5.465573883,1213521.1,3.144610023
2701,1990-11-20,5.465573883,5.403616047,5.365573883,5.453182793,1071288.1,3.137580967
2702,1990-11-21,5.552315807,5.403616047,5.328399181,5.552315807,1815742.1,3.193830824
2703,1990-11-23,5.589490986,5.502749062,5.427532196,5.527532196,556828.1,3.179769373
2704,1990-11-26,5.502749062,5.428399181,5.402749062,5.440791225,640554.1,3.13054738
2705,1990-11-27,5.515141106,5.440791225,5.340791225,5.490357018,835241.1,3.158672428
2706,1990-11-28,5.515141106,5.477965927,5.415141106,5.490357018,1413253.1,3.158672428
2707,1990-11-29,5.502749062,5.440791225,5.402749062,5.453182793,1083393.1,3.137580967
2708,1990-11-30,5.490357018,5.440791225,5.353182793,5.440791225,2860803.1,3.13054738
2709,1990-12-03,5.527532196,5.502749062,5.415141106,5.527532196,1192337.1,3.179769373
2710,1990-12-04,5.527532196,5.465573883,5.402749062,5.515141106,1086419.1,3.172737217
2711,1990-12-05,5.539923763,5.502749062,5.415141106,5.539923763,1106594.1,3.18679986
2712,1990-12-06,5.601882076,5.552315807,5.501882076,5.577098942,2190996.1,3.207893944
2713,1990-12-07,5.577098942,5.453182793,5.464706898,5.477965927,799935.1,3.151643848
2714,1990-12-10,5.453182793,5.378832912,5.328399181,5.440791225,3652668.1,3.13054738
2715,1990-12-11,5.428399181,5.341658211,5.303616047,5.391224003,1177206.1,3.112207508
2716,1990-12-12,5.416008091,5.304483032,5.303616047,5.354049778,4579706.1,3.091043568
2717,1990-12-13,5.527532196,5.329266167,5.241658211,5.502749062,3254214.1,3.175694799
2718,1990-12-14,5.477965927,5.403616047,5.377965927,5.477965927,1933766.1,3.161588287
2719,1990-12-17,5.527532196,5.453182793,5.353182793,5.515141106,944186.1,3.182750797
2720,1990-12-18,5.527532196,5.403616047,5.415141106,5.453182793,1533293.1,3.14747963
2721,1990-12-19,5.477965927,5.403616047,5.353182793,5.440791225,1405183.1,3.14042387
2722,1990-12-20,5.477965927,5.391224003,5.303616047,5.428399181,1379964.1,3.13336978
2723,1990-12-21,5.515141106,5.416008091,5.328399181,5.477965927,1549433.1,3.161588287
2724,1990-12-24,5.477965927,5.440791225,5.377965927,5.477965927,392402.1,3.161588287
2725,1990-12-26,5.490357018,5.428399181,5.377965927,5.490357018,440822.1,3.168639994
2726,1990-12-27,5.477965927,5.378832912,5.377965927,5.378832912,395428.1,3.105153418
2727,1990-12-28,5.416008091,5.366440868,5.278832912,5.391224003,729323.1,3.112207508
2728,1990-12-31,5.453182793,5.391224003,5.316008091,5.416008091,384332.1,3.126314974
2729,1991-01-02,5.527532196,5.378832912,5.303616047,5.502749062,1361807.1,3.175694799
2730,1991-01-03,5.527532196,5.403616047,5.402749062,5.403616047,1026903.1,3.119262075
2731,1991-01-04,5.440791225,5.304483032,5.303616047,5.304483032,1223609.1,3.062826014
2732,1991-01-07,5.292090988,5.242525196,5.154916763,5.254916763,605247.1,3.034608936
2733,1991-01-08,5.279699898,5.106217003,5.167307854,5.155784225,1550442.1,2.97817359
2734,1991-01-09,5.254916763,5.131000137,5.105350018,5.155784225,1327509.1,2.97817359
2735,1991-01-10,5.205350018,5.081433868,5.080566883,5.131000137,964361.1,2.964065647
